name,sentence_id,,,,,
,,,,,,
Trot,307
Cap'n Bill,314
Ork,317
Ork,322
Cap'n Bill,324
Cap'n Bill,326
Ork,327
Ork,327
Cap'n Bill,329
Ork,330
Cap'n Bill,331
Ork,332
Cap'n Bill,333
Ork,337
Ork,340
Ork,341
Trot,341
Cap'n,341
Bill,342
Ork,343
Cap'n Bill,344
Ork,345
Trot,345
Ork,346
Cap'n Bill,349
Trot,350
Cap'n Bill,354
Trot,358
Ork,362
Trot,364
Cap'n,364
Bill,365
Ork,366
Ork,367
Bill,369
Ork,369
Trot,370
Ork,372
Trot,374
Ork,375
Cap'n Bill,377
Ork,382
Ork,385
P'r'aps,390
Trot,390
Orks,393
Cap'n Bill,395
Cap'n Bill,397
Ork,399
Cap'n Bill,401
Ork,403
Cap'n Bill,405
Cap'n Bill,410
Cap'n,411
Bill,412
Ork,413
Cap'n Bill,413
Ork,414
Bill,417
Ork,421
Cap'n,425
Ork,426
Cap'n Bill,428
Cap'n Bill,431
Trot,432
Ork,435
Trot,438
Ork,441
Cap'n Bill,444
Ork,445
Cap'n Bill,448
Ork,449
Trot,451
Cap'n Bill,452
Ork,453
Cap'n Bill,455
Ork,455
Bill,458
Ork,458
Ork,460
Cap'n Bill,461
Ork,462
Trot,462
Ork,463
Trot,466
Ork,466
Bill,468
Trot,468
Ork,472
Ork,475
Trot,477
Cap'n Bill,477
Cap'n,480
Bill,481
Ezzackly,483
Ork,485
Cap'n Bill,490
Bill,493
Trot,495
Bill,497
Trot,502
Cap'n Bill,503
Bill,508
Trot,508
Ork,508
Trot,510
Cap'n Bill,511
Trot,511
Ork,514
Bill,515
Cap'n Bill,516
Cap'n Bill,524
Cap'n Bill,528
Trot,532
Cap'n Bill,532
Cap'n Bill,534
Trot,542
Pessim,544
Pessim,549
Cap'n Bill,552
Trot,555
Pessim,562
Cap'n Bill,563
Pessim,566
Cap'n Bill,567
Pessim,571
Cap'n Bill,572
Pessim,574
Cap'n,575
Bill,576
Pessim,576
Pessim,578
Cap'n Bill,581
Trot,581
Cap'n Bill,584
Trot,585
Ork,587
Ork,589
Trot,590
Pessim,591
Ork,591
Cap'n,599
Bill,600
Trot,600
Ork,600
Pessim,600
Trot,607
Pessim,608
Cap'n Bill,616
Pessim,617
Ork,619
Ork,631
Pessim,632
Ork,634
Pessim,635
Ork,635
Trot,637
Ork,637
Pessim,639
Cap'n Bill,642
Ork,643
Trot,643
Cap'n Bill,644
Ork,644
Ork,646
Pessim,653
Orks,654
Pessim,656
Ork,657
Ork,658
Pessim,659
Cap'n Bill,660
Ork,664
Trot,664
Cap'n Bill,667
Trot,667
Ork,667
Pessim,668
Bill,672
Trot,672
Pessim,673
Pessim,677
Trot,679
Pessim,680
Ork,681
Bill,684
Cap'n,685
Bill,686
Ork,687
Trot,688
Ork,688
Cap'n,690
Bill,691
Ork,692
Trot,693
Cap'n,693
Bill,694
Ork,696
Ork,697
Trot,706
Ork,707
Trot,709
Cap'n Bill,710
Ork,711
Cap'n,712
Bill,713
Trot,714
Cap'n,715
Ork,717
Pessim,718
Ork,719
Bill,721
Ork,724
Cap'n Bill,726
Pessim,726
Ork,727
Pessim,728
Cap'n Bill,729
Pessim,731
Trot,734
Cap'n,734
Bill,735
Trot,736
Cap'n Bill,737
Trot,738
Bill,739
Trot,739
Pessim,739
Ork,740
Cap'n Bill,741
Ork,745
Pessim,747
Ork,749
Pessim,749
Trot,752
Ork,753
Cap'n Bill,755
Cap'n,756
Ork,760
Cap'n,761
Bill,762
Trot,763
Ork,763
Cap'n Bill,766
Trot,766
Ork,767
Bill,769
Trot,769
Ork,769
Bill,774
Ork,776
Trot,777
Ork,778
Cap'n Bill,781
Ork,783
Trot,785
Cap'n Bill,785
Ork,785
Ork,786
Ork,787
Cap'n Bill,790
Trot,795
Ork,796
Ork,798
Bill,801
Cap'n Bill,804
Trot,807
Cap'n Bill,808
Cap'n Bill,810
Trot,810
Cap'n Bill,812
Ork,812
Trot,813
Cap'n,814
Ork,821
Trot,825
Ork,826
Trot,827
Ork,828
Trot,831
Cap'n Bill,831
Trot,836
Cap'n Bill,837
Ork,839
Trot,842
Cap'n Bill,843
Trot,844
Bumpy Man,848
Trot,851
Bumpy Man,852
Trot,858
Bumpy,860
Cap'n Bill,861
Bumpy Man,862
Cap'n Bill,863
Cap'n Bill,866
Bumpy Man,868
Bumpy Man,871
Ork,872
Ork,886
Cap'n Bill,886
Trot,886
Bumpy Man,887
Bill,889
Trot,889
Pooh,905
Bumpy Man,909
Cap'n,910
Bill,911
Trot,913
Cap'n,915
Mountain Ear,917
Trot,918
Cap'n,918
Bill,919
Ork,919
Cap'n,931
Bill,932
Ork,932
Trot,935
Ork,936
Bumpy,937
Cap'n Bill,939
Trot,944
Bumpy Man,954
Momen,964
Trot,968
Bill,970
Bill,975
Ork,976
Trot,980
Cap'n Bill,984
Bumpy Man,987
Trot,993
Cap'n Bill,993
Ork,994
Button,995
Bright,995
Trot,995
Button,996
Bright,996
Ork,998
Button,999
Bright,999
Ork,1001
Button,1002
Bright,1002
Mountain Ear,1008
Trot,1010
Bumpy Man,1012
Knobs,1013
Button,1013
Bright,1013
Button,1019
Bright,1019
Ork,1023
Trot,1025
Ork,1025
Button,1026
Bright,1026
Bill,1030
Bill,1034
Cap'n,1038
Bill,1039
Button,1041
Bright,1041
Trot,1041
Trot,1042
Button,1043
Bright,1043
Cap'n,1044
Bill,1045
Bumpy Man,1047
Ork,1053
Button,1053
Bright,1053
Ork,1055
Button,1056
Bright,1056
Ork,1058
Ork,1060
Button,1061
Bright,1061
Ork,1063
Cap'n Bill,1065
Ork,1065
Cap'n Bill,1070
Ork,1071
Ork,1073
Cap'n Bill,1076
Trot,1077
Bill,1079
Cap'n,1087
Bumpy Man,1089
Cap'n Bill,1090
Button,1096
Bright,1096
Cap'n Bill,1101
Cap'n Bill,1106
Cap'n Bill,1109
Trot,1112
Cap'n,1113
Bill,1114
Trot,1117
Bill,1120
Trot,1123
Cap'n Bill,1124
Cap'n Bill,1127
Button,1128
Bright,1128
Cap'n Bill,1130
Ork,1131
Cap'n Bill,1133
Ork,1133
Ork,1136
Cap'n Bill,1141
Button,1143
Bright,1143
Ork,1145
Ork,1146
Bill,1150
Ork,1150
Trot,1150
Button,1150
Bright,1150
Ork,1151
Cap'n,1152
Bill,1153
Trot,1157
Ork,1158
Ork,1159
Trot,1161
Ork,1163
Ork,1166
Cap'n Bill,1167
Trot,1167
Trot,1169
Button,1171
Bright,1171
Ork,1175
Orkland,1179
Ork,1180
Cap'n Bill,1182
Trot,1182
Button,1182
Bright,1182
Trot,1188
Cap'n,1188
Bill,1189
Jinxland,1191
Cap'n Bill,1192
Jinxland,1193
Trot,1194
Ozma of Oz,1197
Button,1198
Bright,1198
Trot,1199
Button,1200
Bright,1200
Cap'n Bill,1204
Trot,1207
Button,1210
Bright,1210
Cap'n,1211
Bill,1212
Trot,1213
Button,1218
Bright,1218
Cap'n Bill,1219
Jinxland,1219
King Krewl,1221
Krewl,1229
Cap'n,1230
Trot,1230
Krewl,1231
Ozma,1234
Button,1234
Bright,1234
Ozma,1235
Trot,1235
Ozma,1236
Button,1237
Bright,1237
Cap'n Bill,1241
Button,1243
Bright,1243
Trot,1244
Cap'n,1245
Dorothy,1246
Scarecrow,1246
Tin Woodman,1246
Tik,1246
Tok,1246
Ozma,1246
Button,1247
Bright,1247
Cap'n Bill,1250
Ozma,1251
Dorothy,1251
Button,1256
Bright,1256
Button,1259
Bright,1259
Trot,1265
Cap'n Bill,1265
Pon,1270
Trot,1272
Gloria,1274
Button,1276
Bright,1276
Gloria,1277
Cap'n Bill,1277
Krewl,1278
Gloria,1281
Trot,1289
Pon,1290
Gloria,1291
Googly,1292
Goo,1292
Gloria,1292
Googly,1293
Goo,1293
King Krewl,1294
Gloria,1295
Pon,1298
Cap'n Bill,1299
Pon,1299
Button,1302
Bright,1302
Pon,1304
Krewl,1305
Cap'n Bill,1307
Krewl,1308
King Phearse,1309
Krewl,1309
Krewl,1310
Krewl,1311
Krewl,1313
Krewl,1315
Phearse,1315
Trot,1316
Pon,1317
Gloria,1317
Pon,1318
Kynd,1319
Gloria,1319
Kynd,1320
Kynd,1321
Trot,1322
Gloria,1322
Pon,1323
Krewl,1324
Cap'n Bill,1325
Krewl,1326
Pon,1327
Button,1328
Bright,1328
Pon,1329
Gloria,1331
Cap'n Bill,1332
Goo,1335
Bill,1339
Krewl,1340
Cap'n,1341
Bill,1342
Trot,1348
Cap'n Bill,1351
Krewl,1361
Cap'n Bill,1361
Jinxland,1361
Sire,1363
Cap'n,1368
Bill,1369
Judgin,1370
Cap'n Bill,1376
Cap'n Bill,1378
Cap'n Bill,1381
Cap'n Bill,1385
Krewl,1388
Trot,1388
Googly,1395
Goo,1395
Goo,1396
Cap'n Bill,1396
Button,1396
Bright,1396
Sire,1399
Googly,1403
Goo,1403
Googly,1406
Goo,1406
Gloria,1407
Pon,1407
Pon,1408
Goo,1412
Pon,1415
Gloria,1416
Pon,1416
Googly,1417
Goo,1417
Gloria,1418
Sire,1419
Cap'n Bill,1421
Trot,1421
Button,1421
Bright,1421
Googly,1422
Goo,1422
Trot,1422
Cap'n Bill,1423
Googly,1425
Button,1426
Bright,1426
Goo,1429
Cap'n Bill,1429
Bill,1434
Trot,1434
Button,1435
Bright,1435
Googly,1437
Goo,1437
Gloria,1437
Googly,1439
Goo,1439
Wicked Witch,1446
Goo,1448
Wicked Witch,1449
Gloria,1450
Gloria,1451
Googly,1452
Goo,1452
Pon,1453
Pon,1454
Gloria,1455
Googly,1455
Goo,1455
Googly,1460
Goo,1460
Wicked Witch,1461
Legged Grass,1463
Hopper,1463
Trot,1463
Gloria,1463
Gloria,1464
Googly,1465
Goo,1465
Trot,1465
Trot,1467
Pon,1471
Pon,1472
Trot,1472
Gloria,1474
Pon,1475
Googly,1476
Goo,1476
Trot,1477
Googly,1478
Gloria,1481
Gloria,1484
Cap'n Bill,1485
Ork,1485
Pessim,1485
Googly,1486
Goo,1486
Jinxland,1488
Blinkie,1488
Krewl,1490
Blinkie,1491
Blinkie,1492
Googly,1493
Goo,1493
Gloria,1494
Wicked Witch,1495
Gloria,1502
Pon,1502
Googly,1503
Goo,1503
King,1503
Wicked Witch,1504
Gloria,1505
Blinkie,1505
Krewl,1506
Googly,1511
Goo,1511
Blinkie,1511
Cap'n Bill,1511
Wicked Witch,1513
Cap'n Bill,1513
Blinkie,1514
King Krewl,1515
Gloria,1519
Wicked Witch,1520
Blinkie,1526
Cap'n,1526
Bill,1527
Blinkie,1530
Wicked Witch,1535
Trot,1541
Gloria,1541
Button,1541
Bright,1541
Bill,1543
King,1543
Trot,1546
Button,1546
Bright,1546
Cap'n Bill,1546
Trot,1549
Trot,1559
Cap'n Bill,1559
Button,1561
Bright,1561
Trot,1562
Cap'n,1565
Bill,1566
Button,1572
Bright,1572
Cap'n Bill,1574
Trot,1576
Trot,1580
Button,1581
Bright,1581
Trot!--is,1582
Button,1583
Bright,1583
Cap'n Bill,1587
Pon,1588
Trot,1589
Pon,1589
Cap'n Bill,1590
Pon,1591
Krewl,1592
Blinkie,1592
Wicked Witch,1592
Googly,1593
Goo,1593
Gloria,1593
Cap'n Bill,1594
Trot,1595
Blinkie,1596
Pon,1602
Trot,1603
Button,1603
Bright,1603
Trot,1605
Pon,1605
Button,1606
Bright,1606
Glinda,1610
Ozma,1611
Glinda,1612
Glinda,1612
Ozma,1612
Oz,1612
Glinda,1617
Glinda,1619
Gillikins,1620
Quadlings,1620
Ozma,1620
Glinda,1621
Glinda,1622
Glinda,1624
Scarecrow,1624
Scarecrow,1627
Scarecrow,1628
Scarecrow,1628
Scarecrow,1630
Glinda,1630
Sorceress,1630
Glinda,1632
Scarecrow,1635
Jinxland,1638
Glinda,1639
Oz,1639
Scarecrow,1640
King Krewl,1641
Scarecrow,1644
Blinkie,1646
Jinxland,1646
Gloria,1646
Scarecrow,1647
Glinda,1648
Trot,1649
Button,1649
Bright,1649
Pon,1649
Sorceress,1650
Scarecrow,1652
Glinda,1654
Button,1655
Bright,1655
Cap'n Bill,1655
Scarecrow,1656
Button,1657
Bright,1657
Glinda,1659
Scarecrow,1660
Munchkin,1660
Sorceress,1663
Scarecrow,1664
Scarecrow,1667
Glinda,1668
Scarecrow,1669
Scarecrow,1671
Scarecrow,1673
Scarecrow,1675
Cap'n Bill,1683
Cap'n Bill,1687
Trot,1691
Cap'n Bill,1691
Cap'n Bill,1693
Trot,1701
Pessim,1703
Pessim,1708
Cap'n Bill,1711
Trot,1714
Pessim,1721
Cap'n Bill,1722
Pessim,1725
Cap'n Bill,1726
Pessim,1730
Cap'n Bill,1731
Pessim,1733
Cap'n,1734
Bill,1735
Pessim,1735
Pessim,1737
Cap'n Bill,1740
Trot,1740
Cap'n Bill,1743
Trot,1744
Ork,1746
Ork,1748
Trot,1749
Pessim,1750
Ork,1750
Cap'n,1758
Bill,1759
Trot,1759
Ork,1759
Pessim,1759
Trot,1766
Pessim,1767
Cap'n Bill,1775
Pessim,1776
Ork,1778
Ork,1790
Pessim,1791
Ork,1793
Pessim,1794
Ork,1794
Trot,1796
Ork,1796
Pessim,1798
Cap'n Bill,1801
Ork,1802
Trot,1802
Cap'n Bill,1803
Ork,1803
Ork,1805
Pessim,1812
Orks,1813
Pessim,1815
Ork,1816
Ork,1817
Pessim,1818
Cap'n Bill,1819
Ork,1823
Trot,1823
Cap'n Bill,1826
Trot,1826
Ork,1826
Pessim,1827
Bill,1831
Trot,1831
Pessim,1832
Pessim,1836
Trot,1838
Pessim,1839
Ork,1840
Bill,1843
Cap'n,1844
Bill,1845
Ork,1846
Trot,1847
Ork,1847
Cap'n,1849
Bill,1850
Ork,1851
Trot,1852
Cap'n,1852
Bill,1853
Ork,1855
Ork,1856
Trot,1865
Ork,1866
Trot,1868
Cap'n Bill,1869
Ork,1870
Cap'n,1871
Bill,1872
Trot,1873
Cap'n,1874
Ork,1876
Pessim,1877
Ork,1878
Bill,1880
Ork,1883
Cap'n Bill,1885
Pessim,1885
Ork,1886
Pessim,1887
Cap'n Bill,1888
Pessim,1890
Trot,1893
Cap'n,1893
Bill,1894
Trot,1895
Cap'n Bill,1896
Trot,1897
Bill,1898
Trot,1898
Pessim,1898
Ork,1899
Cap'n Bill,1900
Ork,1904
Pessim,1906
Ork,1908
Pessim,1908
Trot,1911
Ork,1912
Cap'n Bill,1914
Cap'n,1915
Ork,1919
Cap'n,1920
Bill,1921
Trot,1922
Ork,1922
Cap'n Bill,1925
Trot,1925
Ork,1926
Bill,1928
Trot,1928
Ork,1928
Bill,1933
Ork,1935
Trot,1936
Ork,1937
Cap'n Bill,1940
Ork,1942
Trot,1944
Cap'n Bill,1944
Ork,1944
Ork,1945
Ork,1946
Cap'n Bill,1949
Trot,1954
Ork,1955
Ork,1957
Bill,1960
Cap'n Bill,1963
Trot,1966
Cap'n Bill,1967
Cap'n Bill,1969
Trot,1969
Cap'n Bill,1971
Ork,1971
Trot,1972
Cap'n,1973
Ork,1980
Trot,1984
Ork,1985
Trot,1986
Ork,1987
Trot,1990
Cap'n Bill,1990
Trot,1995
Cap'n Bill,1996
Ork,1998
Trot,2001
Cap'n Bill,2002
Trot,2003
Bumpy Man,2007
Trot,2010
Bumpy Man,2011
Trot,2017
Bumpy,2019
Cap'n Bill,2020
Bumpy Man,2021
Cap'n Bill,2022
Cap'n Bill,2025
Bumpy Man,2027
Bumpy Man,2030
Ork,2031
Ork,2045
Cap'n Bill,2045
Trot,2045
Bumpy Man,2046
Bill,2048
Trot,2048
Pooh,2064
Bumpy Man,2068
Cap'n,2069
Bill,2070
Trot,2072
Cap'n,2074
Mountain Ear,2076
Trot,2077
Cap'n,2077
Bill,2078
Ork,2078
Cap'n,2090
Bill,2091
Ork,2091
Trot,2094
Ork,2095
Bumpy,2096
Cap'n Bill,2098
Trot,2103
Bumpy Man,2113
Momen,2123
Trot,2127
Bill,2129
Bill,2134
Ork,2135
Trot,2139
Cap'n Bill,2143
Bumpy Man,2146
Trot,2152
Cap'n Bill,2152
Ork,2153
Button,2154
Bright,2154
Trot,2154
Button,2155
Bright,2155
Ork,2157
Button,2158
Bright,2158
Ork,2160
Button,2161
Bright,2161
Mountain Ear,2167
Trot,2169
Bumpy Man,2171
Knobs,2172
Button,2172
Bright,2172
Button,2178
Bright,2178
Ork,2182
Trot,2184
Ork,2184
Button,2185
Bright,2185
Bill,2189
Bill,2193
Cap'n,2197
Bill,2198
Button,2200
Bright,2200
Trot,2200
Trot,2201
Button,2202
Bright,2202
Cap'n,2203
Bill,2204
Bumpy Man,2206
Ork,2212
Button,2212
Bright,2212
Ork,2214
Button,2215
Bright,2215
Ork,2217
Ork,2219
Button,2220
Bright,2220
Ork,2222
Cap'n Bill,2224
Ork,2224
Cap'n Bill,2229
Ork,2230
Ork,2232
Cap'n Bill,2235
Trot,2236
Bill,2238
Cap'n,2246
Bumpy Man,2248
Cap'n Bill,2249
Button,2255
Bright,2255
Cap'n Bill,2260
Cap'n Bill,2265
Cap'n Bill,2268
Trot,2271
Cap'n,2272
Bill,2273
Trot,2276
Bill,2279
Trot,2282
Cap'n Bill,2283
Cap'n Bill,2286
Button,2287
Bright,2287
Cap'n Bill,2289
Ork,2290
Cap'n Bill,2292
Ork,2292
Ork,2295
Cap'n Bill,2300
Button,2302
Bright,2302
Ork,2304
Ork,2305
Bill,2309
Ork,2309
Trot,2309
Button,2309
Bright,2309
Ork,2310
Cap'n,2311
Bill,2312
Trot,2316
Ork,2317
Ork,2318
Trot,2320
Ork,2322
Ork,2325
Cap'n Bill,2326
Trot,2326
Trot,2328
Button,2330
Bright,2330
Ork,2334
Orkland,2338
Ork,2339
Cap'n Bill,2341
Trot,2341
Button,2341
Bright,2341
Trot,2347
Cap'n,2347
Bill,2348
Jinxland,2350
Cap'n Bill,2351
Jinxland,2352
Trot,2353
Ozma of Oz,2356
Button,2357
Bright,2357
Trot,2358
Button,2359
Bright,2359
Cap'n Bill,2363
Trot,2366
Button,2369
Bright,2369
Cap'n,2370
Bill,2371
Trot,2372
Button,2377
Bright,2377
Cap'n Bill,2378
Jinxland,2378
King Krewl,2380
Krewl,2388
Cap'n,2389
Trot,2389
Krewl,2390
Ozma,2393
Button,2393
Bright,2393
Ozma,2394
Trot,2394
Ozma,2395
Button,2396
Bright,2396
Cap'n Bill,2400
Button,2402
Bright,2402
Trot,2403
Cap'n,2404
Dorothy,2405
Scarecrow,2405
Tin Woodman,2405
Tik,2405
Tok,2405
Ozma,2405
Button,2406
Bright,2406
Cap'n Bill,2409
Ozma,2410
Dorothy,2410
Button,2415
Bright,2415
Button,2418
Bright,2418
Trot,2424
Cap'n Bill,2424
Pon,2429
Trot,2431
Gloria,2433
Button,2435
Bright,2435
Gloria,2436
Cap'n Bill,2436
Krewl,2437
Gloria,2440
Trot,2448
Pon,2449
Gloria,2450
Googly,2451
Goo,2451
Gloria,2451
Googly,2452
Goo,2452
King Krewl,2453
Gloria,2454
Pon,2457
Cap'n Bill,2458
Pon,2458
Button,2461
Bright,2461
Pon,2463
Krewl,2464
Cap'n Bill,2466
Krewl,2467
King Phearse,2468
Krewl,2468
Krewl,2469
Krewl,2470
Krewl,2472
Krewl,2474
Phearse,2474
Trot,2475
Pon,2476
Gloria,2476
Pon,2477
Kynd,2478
Gloria,2478
Kynd,2479
Kynd,2480
Trot,2481
Gloria,2481
Pon,2482
Krewl,2483
Cap'n Bill,2484
Krewl,2485
Pon,2486
Button,2487
Bright,2487
Pon,2488
Gloria,2490
Cap'n Bill,2491
Goo,2494
Bill,2498
Krewl,2499
Cap'n,2500
Bill,2501
Trot,2507
Cap'n Bill,2510
Krewl,2520
Cap'n Bill,2520
Jinxland,2520
Sire,2522
Cap'n,2527
Bill,2528
Judgin,2529
Cap'n Bill,2535
Cap'n Bill,2537
Cap'n Bill,2540
Cap'n Bill,2544
Krewl,2547
Trot,2547
Googly,2554
Goo,2554
Goo,2555
Cap'n Bill,2555
Button,2555
Bright,2555
Sire,2558
Googly,2562
Goo,2562
Googly,2565
Goo,2565
Gloria,2566
Pon,2566
Pon,2567
Goo,2571
Pon,2574
Gloria,2575
Pon,2575
Googly,2576
Goo,2576
Gloria,2577
Sire,2578
Cap'n Bill,2580
Trot,2580
Button,2580
Bright,2580
Googly,2581
Goo,2581
Trot,2581
Cap'n Bill,2582
Googly,2584
Button,2585
Bright,2585
Goo,2588
Cap'n Bill,2588
Bill,2593
Trot,2593
Button,2594
Bright,2594
Googly,2596
Goo,2596
Gloria,2596
Googly,2598
Goo,2598
Wicked Witch,2605
Goo,2607
Wicked Witch,2608
Gloria,2609
Gloria,2610
Googly,2611
Goo,2611
Pon,2612
Pon,2613
Gloria,2614
Googly,2614
Goo,2614
Googly,2619
Goo,2619
Wicked Witch,2620
Legged Grass,2622
Hopper,2622
Trot,2622
Gloria,2622
Gloria,2623
Googly,2624
Goo,2624
Trot,2624
Trot,2626
Pon,2630
Pon,2631
Trot,2631
Gloria,2633
Pon,2634
Googly,2635
Goo,2635
Trot,2636
Googly,2637
Gloria,2640
Gloria,2643
Cap'n Bill,2644
Ork,2644
Pessim,2644
Googly,2645
Goo,2645
Jinxland,2647
Blinkie,2647
Krewl,2649
Blinkie,2650
Blinkie,2651
Googly,2652
Goo,2652
Gloria,2653
Wicked Witch,2654
Gloria,2661
Pon,2661
Googly,2662
Goo,2662
King,2662
Wicked Witch,2663
Gloria,2664
Blinkie,2664
Krewl,2665
Googly,2670
Goo,2670
Blinkie,2670
Cap'n Bill,2670
Wicked Witch,2672
Cap'n Bill,2672
Blinkie,2673
King Krewl,2674
Gloria,2678
Wicked Witch,2679
Blinkie,2685
Cap'n,2685
Bill,2686
Blinkie,2689
Wicked Witch,2694
Trot,2700
Gloria,2700
Button,2700
Bright,2700
Bill,2702
King,2702
Trot,2705
Button,2705
Bright,2705
Cap'n Bill,2705
Trot,2708
Trot,2718
Cap'n Bill,2718
Button,2720
Bright,2720
Trot,2721
Cap'n,2724
Bill,2725
Button,2731
Bright,2731
Cap'n Bill,2733
Trot,2735
Trot,2739
Button,2740
Bright,2740
Trot!--is,2741
Button,2742
Bright,2742
Cap'n Bill,2746
Pon,2747
Trot,2748
Pon,2748
Cap'n Bill,2749
Pon,2750
Krewl,2751
Blinkie,2751
Wicked Witch,2751
Googly,2752
Goo,2752
Gloria,2752
Cap'n Bill,2753
Trot,2754
Blinkie,2755
Pon,2761
Trot,2762
Button,2762
Bright,2762
Trot,2764
Pon,2764
Button,2765
Bright,2765
Glinda,2769
Ozma,2770
Glinda,2771
Glinda,2771
Ozma,2771
Oz,2771
Glinda,2776
Glinda,2778
Gillikins,2779
Quadlings,2779
Ozma,2779
Glinda,2780
Glinda,2781
Glinda,2783
Scarecrow,2783
Scarecrow,2786
Scarecrow,2787
Scarecrow,2787
Scarecrow,2789
Glinda,2789
Sorceress,2789
Glinda,2791
Scarecrow,2794
Jinxland,2797
Glinda,2798
Oz,2798
Scarecrow,2799
King Krewl,2800
Scarecrow,2803
Blinkie,2805
Jinxland,2805
Gloria,2805
Scarecrow,2806
Glinda,2807
Trot,2808
Button,2808
Bright,2808
Pon,2808
Sorceress,2809
Scarecrow,2811
Glinda,2813
Button,2814
Bright,2814
Cap'n Bill,2814
Scarecrow,2815
Button,2816
Bright,2816
Glinda,2818
Scarecrow,2819
Munchkin,2819
Sorceress,2822
Scarecrow,2823
Scarecrow,2826
Glinda,2827
Scarecrow,2828
Scarecrow,2830
Scarecrow,2832
Scarecrow,2834
Pon,2839
Button,2839
Bright,2839
Button,2845
Bright,2845
Pon,2845
Button,2849
Bright,2849
Pon,2851
Pon,2852
Gloria,2852
Krewl,2854
Trot,2855
Wicked Witch,2856
Pon,2856
Gloria,2857
Blinkie,2861
Gloria,2863
Pon,2863
Blinkie,2864
Gloria,2865
Blinkie,2866
Gloria,2867
Pon,2868
Gloria,2868
Trot,2869
Pon,2869
Gloria,2873
Trot,2874
Pon,2877
Trot,2877
Gloria,2878
Wicked Witch,2878
Goo,2878
Krewl,2884
Trot,2884
Pon,2884
Gloria,2885
Blinkie,2885
Trot,2886
Pon,2886
Blinkie,2886
Blinkie,2888
Blinkie,2890
Gloria,2890
Trot,2895
Blinkie,2896
Wicked Witch,2898
Blinkie,2901
Gloria,2902
Gloria,2904
Gloria,2909
Blinkie,2910
Blinkie,2911
Trot,2912
Gloria,2913
Trot,2916
Pon,2916
Gloria,2917
Pon,2919
Trot,2919
Blinkie,2921
Wicked Witch,2922
Blinkie,2923
Pon,2923
Trot,2923
Pon,2924
Trot,2924
Pon,2926
Gloria,2927
Pon,2928
Gloria,2929
Trot,2932
Gloria,2933
Pon,2934
Blinkie,2935
Wicked Witch,2936
Pon,2937
Trot,2937
Gloria,2937
Pon,2939
Gloria,2940
Trot,2943
Pon,2943
Gloria,2943
Gloria,2946
Trot,2947
Gloria,2948
Gloria,2952
Trot,2954
Pon,2955
Trot,2957
Gloria,2958
Pon,2959
Trot,2960
Button,2962
Bright,2962
Pon,2963
Gloria,2964
Trot,2965
Pon,2965
Googly,2968
Goo,2968
Googly,2973
Goo,2973
Pon,2978
Goo,2979
Gloria,2980
Goo,2984
Blinkie,2987
Googly,2987
Goo,2987
Pon,2989
Cap'n Bill,2989
Button,2989
Bright,2989
Pon,2991
Pon,2993
Scarecrow,2996
Pon,2996
Trot,2996
Pon,2997
Trot,2999
Scarecrow,3000
Pon,3001
Jinxland,3003
Cap'n Bill,3003
Button,3003
Bright,3003
Scarecrow,3005
Trot,3008
Scarecrow,3008
Pon,3011
Pon,3014
